,Unnamed: 0,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
269,269,1639136578879644867,-0.3499580607889854,-2.047627948136131,-1.6333127561085652,1.8850294408245367,-1.5622578252332509,-0.4034294261803153,0.30215070652192066,"[0.059528042036365414, 0.04038526645382931, 0.14083260929943436]","[0.13452218605914298, 0.07918774844668125, 0.3765139289077777]","[0.10012282569019788, 0.21090103176067612, 0.15577294760022675]","[0.20623461102331406, 0.4341537094541915, 0.35980205249879016]","[0.27566086554826136, 0.39905934906862434, 0.21421316717890362]","[0.310141097897446, 0.8370672858427737, 0.30171391275815596]","[0.279467440111617, 0.798251909042108, 0.2905758884940273]"
270,270,1639136578979609964,2.6561015194431827,-0.6142656655136021,1.9550733466449297,-0.7586672730865829,-2.435746953837388,1.1801530073634845,0.4287521302030073,"[-0.020530063655018096, -0.050310775438708835, -0.04391225348647135]","[-0.06436431821579328, 0.06490807084080985, 0.31644426878766935]","[-0.1343123972793225, 0.13082576716713093, 0.32886104843983316]","[-0.21369819770713805, 0.14342828890865808, 0.3266697651246944]","[-0.14563548460505615, 0.34934772568654715, 0.15031933239480064]","[-0.08218965892874541, 0.5020025824289888, 0.2669731821497126]","[-0.04837247051416886, 0.48742344800188386, 0.02754265613759016]"
271,271,1639136579079551583,0.7092874822390249,-0.12630857179842492,2.448620374944374,-0.08552104514225345,-0.5083883598788881,-1.1019331804843646,-2.9641981034615683,"[-0.002582918634609197, -0.16347608364686314, 0.16364507609717552]","[0.03060506805625154, -0.067095724849004, 0.2794016752726136]","[0.12364138244493443, -0.11283563169019858, 0.5245810025354404]","[0.11925258683281645, -0.08295604034117797, 0.6489202699449488]","[0.2629502636922417, -0.3916849952943351, 0.6550482684711203]","[0.5011921811710912, -0.507165555059139, 0.7847666877745165]","[0.39016350191692073, -0.22473765212578112, 0.8841923910960383]"
272,272,1639136579179719016,-1.4120123933854771,-0.03846145870922468,1.1032639892658316,0.5346405487153878,1.5643146937434778,-0.8591334461141118,-0.16655862640073724,"[-0.07981232646810815, -0.1335721778579853, 0.13497034011762143]","[0.07490118754094176, -0.01137680118603727, 0.4562468503997634]","[0.12278889839043182, 0.004968564318814445, 0.5840794287602842]","[-0.004783057449176099, -0.07829332050596913, 0.9382276407017929]","[-0.05442777852513881, -0.009247613502077943, 1.012121983384665]","[-0.05168540970154216, -0.33983108263380774, 1.252535736451355]","[0.08349375870747956, -0.17646961437706632, 1.3224390063913556]"
273,273,1639136579279536947,0.33070639477734565,-1.5604573309755867,0.2414626532262365,-1.8522780160954169,0.3000155794669359,-1.2669454910525828,1.776813926332117,"[-0.08491821895648699, -0.0264862270946298, 0.28188232737234864]","[-0.08801971090005228, 0.028733667213269316, 0.4606333024407611]","[-0.19394836907817098, -0.0598878886241863, 0.6077417976982816]","[-0.011344728476602412, 0.05188418585009199, 0.746468584063083]","[-0.11628280433524173, 0.04962955769257973, 0.9272222741555021]","[-0.18792370364887617, -0.11821844564073386, 1.1713649269145954]","[-0.2857600211054036, 0.10758013537434305, 1.2614598646653057]"
274,274,1639136579379548956,0.7178753479048869,1.3801842659405903,-1.8269453855216773,-1.0996384485342898,-1.8659196054032108,1.582646548672611,-2.6355277116563243,"[0.06946654738487855, 0.025334611312852286, 0.21105535861364177]","[-0.13606234555176752, -0.17016604312050945, 0.5683211251065239]","[-0.28679285589804115, 0.016144761429605997, 0.4403528490723742]","[-0.5231246410892264, -0.24054823436882738, 0.32416415776249574]","[-0.3885307376028105, -0.028702584648786264, 0.6373711891146058]","[-0.41252579793325367, -0.1520050772474707, 0.8037391738794517]","[-0.44062736236891054, -0.08641953096015442, 0.803239467529327]"
275,275,1639136579479615597,2.213158615971612,1.217031603414266,-0.6311981717646855,0.2617098847908745,0.6558101061291484,-1.8356834006573104,-2.537584251422397,"[-0.02163267265535411, 0.01900528425001719, 0.19950763406848437]","[-0.16339541474148792, -0.01111627454776785, 0.39739033258400847]","[0.04997359917772387, -0.024924151383293985, 0.5817351092210823]","[0.2817794467912762, 0.15348468572740281, 0.4582040228496905]","[0.37653664446316226, 0.06534744704747483, 0.4466817759342393]","[0.5142341023760837, -0.046535516320480697, 0.5995792107037542]","[0.7332217313801939, 0.0031125016718416, 0.47234474202275706]"
276,276,1639136579579555651,-2.2024141800054418,0.7248730219326864,0.43404076685400383,0.3623969795443278,-0.4817532057640346,-1.6531895018957168,2.2695314630048062,"[-0.010687122760232287, 0.06673764313077378, 0.1964644090673794]","[0.09268302360844377, -0.10496175423909909, 0.2884804703765551]","[-0.0070656170296724274, 0.166704837416302, 0.46778303279120925]","[-0.31137692274725015, 0.2662107793556945, 0.35279897026147655]","[-0.47657872168527693, 0.5209037398405609, 0.5239217230219518]","[-0.3399902290571929, 0.7739770276718915, 0.6603890397685885]","[-0.5209098297565349, 0.43398235453764716, 0.7828441353219515]"
277,277,1639136579679535100,-2.5158207051688484,-1.1147810754554324,-1.0097869184698849,-0.5665730103817401,1.9800234874643563,-0.2302829980152085,-0.3309990951254509,"[0.21819709608973326, -0.06323228894977201, -0.0248802462148556]","[-0.11365912589851146, 0.11837835518874854, 0.4879792707219258]","[-0.12617599591841183, -0.04131757687441262, 0.44997619545601464]","[-0.11632195381444768, -0.1181528130966315, 0.5564380256110188]","[-0.13347003003403474, -0.21131955209522083, 0.8240450340533374]","[-0.3629090198444145, -0.30215235461837253, 0.904715817631127]","[-0.37284877749236633, -0.33785691951177954, 0.9325489669256569]"
278,278,1639136579779468674,0.05488776594232814,-0.31339538783466225,2.4823061676919838,-1.1297585250392983,-1.728280368488532,1.653517609124413,2.31255573797362,"[0.013544689454368389, 0.036666923855669324, 0.14806543066451835]","[-0.07300122308858308, 0.034518395942287755, 0.44558252703974377]","[0.07422976304292081, 0.09243835865267244, 0.5345920147182549]","[0.29474869404556986, 0.23104203859415687, 0.6065350551582062]","[0.31464494931267317, 0.3873044107331567, 0.5988525724233464]","[0.27883375953671136, 0.6125619384994098, 0.8400849477756133]","[0.3917165532285865, 0.5864196350181776, 0.8248620271318345]"
279,279,1639136579879650800,-2.361475255146431,-0.4838209462528107,-0.2364759256632003,-0.5951317989953724,-1.2968855020301486,1.3056872366770365,1.0057609055112358,"[0.08147268679443248, 0.02810472838647531, 0.19298883698509195]","[-0.14974548956353811, 0.029495098282428273, 0.26380293398610655]","[-0.003560569024655749, -0.10963612398036916, 0.5960207708871343]","[-0.1559122236689765, -0.15060392900375796, 0.7494670316251706]","[-0.43740962080521517, -0.02200253113917823, 0.6717387421808428]","[-0.39625015982661, 0.2657274222197095, 0.9178677352343773]","[-0.6316706510768407, 0.37772939054828525, 0.9245234783610803]"
280,280,1639136579979484430,1.1033506823579473,1.9960249578417355,1.5082113026426611,-0.6893254036011223,0.8121766015165433,-1.0557743922320877,2.145668891467452,"[-0.0720193511430141, 0.10145740709067921, 0.19727051495931283]","[-0.16083347064094727, 0.1175513577181844, 0.3719549051845203]","[-0.06521941463451239, 0.018731979260994014, 0.505675827294499]","[0.09043816126268855, 0.09426347572604621, 0.8590662991678649]","[0.14806068245401666, 0.12711114219138608, 0.9609412623656823]","[0.11494329349706532, 0.2033879965809806, 1.1957509340109012]","[0.07677143081992324, 0.036471750608326664, 1.3609352542871567]"
281,281,1639136580079480380,1.16464160666855,1.6530605942950445,1.1442342479149257,-0.8415229131124806,0.96994423319676,-1.4696937609890557,0.4467362519262044,"[0.05850907543240143, 0.1406890936917985, 0.20281441618855015]","[-0.0737156954944888, 0.05443963219537176, 0.5181292459865372]","[-0.12579207034031123, 0.2492866033390362, 0.34435429488481856]","[0.17297656856510762, 0.32636585093242076, 0.1203389199136419]","[0.1115209370429105, 0.6772855273741917, 0.16090981028062248]","[-0.09678705248703023, 0.6738200934967801, -0.07776842786900579]","[0.031187772325491768, 0.8400641478914039, 0.03900461712816829]"
282,282,1639136580179481750,0.4447695354739865,0.3403463234931432,1.109754921127585,0.9652878608567894,-0.9736149105161211,0.16255123269866578,0.3493862535716987,"[-0.0892748290573404, -0.0017445466284489665, 0.04929743938414009]","[-0.038056523017215425, -0.036163035355394994, 0.16659694848847317]","[0.03471603785810924, 0.28336298334941634, 0.3394999608972708]","[0.17338584966456025, 0.3637139729331892, 0.2820258275675972]","[-0.18312974919673414, 0.4875864482059571, 0.13653169096327816]","[-0.07713701145865237, 0.7377426561207756, 0.24717315445641466]","[0.07642366411441612, 0.698232492494826, -0.012091998076921476]"
283,283,1639136580279774205,-2.1788195011842366,1.826788263965968,-1.960505179894929,-0.4661400208793061,-2.426517345269516,0.13903708479348342,-2.806838387868789,"[-0.2191029872570947, 0.04468709197091464, 0.22214052207900198]","[0.16235281736092055, 0.09411886284626202, 0.3181536246776766]","[0.14148756765473547, 0.08502233088507671, 0.5112309420906409]","[0.19229781425604053, 0.1655095711252243, 0.9073293685501467]","[0.3058980335138837, -0.020492982582546962, 0.897133873696458]","[0.07120176909239923, -0.04778844114688047, 0.8521802362216707]","[0.04164585543895585, -0.09259012319501239, 0.9741162396923438]"
284,284,1639136580379567336,2.4894632723370056,0.8952134342870917,-2.8178163673036867,1.0543694748509806,-0.9283573589140716,0.8225501655605574,1.2665306634099325,"[0.02427202276690307, 0.13589245688026888, 0.3587160557877478]","[0.0616511914859811, 0.02397322297386657, 0.36058698838573067]","[-0.19173326620436001, 0.10467829336775938, 0.20961481937665716]","[-0.17862695737558268, -0.29523728593131304, 0.12011806523027091]","[-0.4606235187311639, -0.4535717205483952, 0.40591619275291196]","[-0.40801146478516637, -0.5341945874291092, 0.2057041502460994]","[-0.5668509676038425, -0.6750992975147857, 0.203269580715948]"
285,285,1639136580479682785,-0.3498922505517412,-0.3025724066644033,2.4202459889869385,-1.7102939907498618,1.9964820266616503,-1.2704850457115917,-1.371288855922421,"[0.15898889898155094, 0.17731429932829676, 0.09892889876018965]","[-0.1151316548479056, -0.08601748505088413, 0.3216147330328679]","[-0.1909132706475115, 0.054836730261412336, 0.4449810838500584]","[-0.10322581457550012, 0.3796428009055177, 0.39797531875478603]","[-0.5741603066114547, 0.3748657914032277, 0.4562009767232188]","[-0.6921871710735531, 0.2926775835238855, 0.3460759446777604]","[-0.3922177891213538, 0.42491901589016967, 0.5567853776841085]"
286,286,1639136580579571484,2.8944082974627894,-1.0609561471537172,-0.4399285313812729,-1.8751173462875368,-1.7749406969721788,0.3770717057223241,0.03837258061483252,"[-0.09338471647649811, -0.045889864204568837, 0.17738961592600977]","[0.026906150936222048, -0.11368944216043862, 0.3314078262664767]","[-0.01631010899866709, -0.008901889637229213, 0.5881140159531849]","[-0.03453249087957773, -0.07849010650249012, 0.5949768438309474]","[-0.4079665447761409, 0.18995653241257038, 0.6604627475518842]","[-0.12765843063001642, 0.4095095647132061, 0.48689669184841194]","[-0.16793489913574372, 0.47160568579027384, 0.694476436100257]"
287,287,1639136580679551189,0.7175213151640807,0.7674750954998957,-0.06836217864210202,1.5616710953099946,-2.3416085437414162,-0.291728072373072,-1.5594996923787598,"[0.14260459863249925, -0.05472562385837704, 0.05159343149017767]","[0.10495621241871278, 0.03675159390547565, 0.36381598694943507]","[0.07366408891694523, -0.06249537987354058, 0.507273914509601]","[0.25062470658051594, -0.06581399541043098, 0.6632686838757524]","[0.10509158096164559, 0.04857047129731638, 0.5056448406217254]","[0.079151789957416, 0.03335968524591652, 0.811166662364348]","[0.13684406058673043, 0.2321528869900027, 0.7166609601542061]"
288,288,1639136580779661610,1.0331758305528114,0.16449503265423893,-1.3091792436000949,0.8504212598526908,1.8447824820538128,-1.8407655029630656,-2.502182359019104,"[-0.03544586901857482, 0.13639438093430978, 0.29595172507913237]","[-0.07343850917378672, -0.11526294164745741, 0.35719458840730756]","[0.06473123999757766, 0.05461604311713408, 0.4910828830368747]","[0.35086507816452295, 0.18304336862267975, 0.6227157841365015]","[0.014800362046619026, -0.0013026969610566291, 0.7541347559189514]","[-0.03775795627241812, -0.017117890684815368, 0.736299841500142]","[-0.23019885988964411, -0.15411072857012598, 1.0010098212526366]"
289,289,1639136580879493284,2.016056769456969,-1.334565038397168,-2.763286248760143,1.0339871064657844,-2.8915679950578164,-1.9375995129945016,-0.2891264446406101,"[-0.008409331455827295, -0.11644472796236223, -0.007784073592423807]","[0.12191880763692411, 0.02913503563111702, 0.2266253837013011]","[-0.06793774652456144, 0.040722093174302997, 0.6766850206494659]","[0.06191047760914388, -0.04453748640296295, 0.720484805258]","[0.13686379739478582, 0.08613140292133992, 0.8527729608916427]","[-0.2624671866914555, 0.20592417223362136, 1.1271069685748865]","[-0.35925611857644213, 0.0620082095412427, 0.7935964089105404]"
290,290,1639136580979649675,1.877867945389176,1.618944773724393,-0.31651864008878583,0.4360715177810395,-2.9277959268719846,-1.8575356742537088,1.7572450122594359,"[-0.2017781971289292, -0.012755154862849028, -0.021929807125164097]","[-0.09885057397461924, 0.18493848328758034, 0.6055569723980709]","[0.028853005091305173, -0.18489100711787163, 0.19565129018240957]","[0.34672115829458483, -0.36654594392712636, 0.24679789097124916]","[-0.008118511300758857, -0.4094008946130776, 0.819616295750832]","[0.35388945234096436, -0.4741141472923892, 0.7777782554517938]","[0.15039698687549227, -0.509735989652621, 0.7590835539676589]"
291,291,1639136581079513399,2.6095858127423504,2.0509186786417133,1.0594967798771235,-0.2897963499699743,-0.5702777454581929,-1.6954314345928962,-1.2927035053400897,"[0.1653841699114969, -0.03196186498358005, 0.1422681093361329]","[0.05972601117767793, -0.06430112960475569, 0.1794804808855412]","[0.03815590997019597, 0.2752861665878679, 0.3904001245839406]","[-0.08435798704743006, 0.595934401348325, 0.3668371320838526]","[-0.0410672378321435, 0.5827123573018915, 0.6418933993021549]","[-0.21981570179479812, 0.7523977244606362, 0.40266694007518566]","[-0.3529205730058067, 0.6474224804934023, 0.214126706015333]"
292,292,1639136581179537147,-1.1012186247432003,0.08718008867381233,2.187937253579676,1.123237422623018,1.3563317295809036,1.2607215476662366,2.9983629923951383,"[-0.0586852195199265, -0.10366057363924881, 0.1576677513361098]","[-0.02071266525690197, 0.2135286530694038, 0.5915869035245482]","[-0.09819763440404237, -0.07261346904870669, 0.3018742010614189]","[-0.24394537070375533, 0.033545259828711094, 0.06177235305055638]","[-0.4911713056648794, 0.21422525815555818, -0.03370903080560832]","[-0.5866130473164275, 0.2476478225180445, -0.24288678621782211]","[-0.7428477734231445, 0.11569515144502307, 0.0017581103935614337]"
293,293,1639136581279580431,2.509690420964484,-0.8544884596525271,-0.636763210258227,1.6136527820558264,1.0517063362900778,-0.7489315835452748,1.0899834623084943,"[-0.03852666584031274, 0.11741135055140224, 0.13998325251261937]","[-0.01819926137308554, 0.057736962274230974, 0.23708118192417413]","[-0.052763056191720885, 0.10611725001298541, 0.6604122124266936]","[-0.04537234183059539, -0.1393636503597946, 0.6336847696632887]","[0.14792199564126046, -0.18730688185048916, 0.8650687836485789]","[-0.04265575687684736, -0.1839551907438184, 0.9475162642580061]","[-0.2774124863564425, -0.23013396143145423, 0.9080765962905741]"
294,294,1639136581379552337,-1.457941075689145,0.43456937094999937,-1.1292137661194992,-1.1502607640802105,2.3444155000801383,0.9424749805907712,2.2512316685629936,"[-0.10836656581209603, -0.04583541772941264, 0.4266339406446842]","[0.05176055255514911, 0.09127196214284922, 0.38833968760039905]","[0.0734532099112015, -0.19045085771826303, 0.4013759180184168]","[0.22149365776370566, -0.29402929764106794, 0.6772371261363617]","[0.3642991162042955, -0.33548115488457214, 0.35359945487494676]","[0.2733524573973493, -0.657246643283419, 0.3975319562686441]","[0.20170204360508842, -0.4047176550036248, 0.18885083773699493]"
